Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled),Target
19,5.833333333333333,0.5,0,1,0,1,6,6,0
18,12.076923076923077,0.75,0,0,0,1,6,6,2
18,13.666666666666668,1.0,0,1,0,1,6,6,0
18,14.048839285714285,1.0,0,1,0,1,7,8,2
18,14.726190476190476,1.0,0,0,0,1,6,6,2
18,12.1125,0.9,0,1,0,1,5,5,2
18,12.0,1.0,1,0,0,1,6,6,2
20,12.9125,1.0,0,1,0,1,6,6,2
19,11.833333333333332,0.75,0,1,0,1,6,6,2
18,12.916666666666668,1.0,0,1,0,1,6,6,1
19,12.5,1.0,0,1,0,1,6,6,2
19,11.075,0.75,0,0,0,1,6,6,1
19,15.0,1.0,0,0,0,1,5,5,1
19,15.273809523809524,1.0,0,0,0,1,6,6,2
20,13.25,0.9166666666666667,1,0,0,1,6,6,2
18,11.95,0.9,0,1,0,1,5,5,2
33,7.0,0.2,0,0,0,1,5,5,0
19,6.416666666666667,0.42857142857142855,0,1,0,1,7,6,0
18,14.089285714285715,1.0,0,1,0,1,7,8,2
19,0.0,0.0,0,0,0,1,6,6,0
19,11.583333333333332,0.5833333333333333,0,0,0,1,6,6,1
18,15.166666666666668,1.0,0,0,0,1,6,6,2
20,12.833333333333334,1.0,0,0,0,1,6,6,2
19,13.2325,1.0,0,0,0,1,8,8,2
18,14.083333333333332,1.0,0,1,1,1,6,6,2
19,5.0,0.16666666666666666,1,1,1,1,6,6,0
25,12.803030303030303,0.8918269230769231,0,0,0,0,16,13,2
20,13.416666666666668,1.0,0,1,0,1,6,6,1
19,12.0,1.0,0,0,0,0,6,6,2
33,5.25,0.2,1,0,1,0,5,5,0
18,11.0,0.6,1,0,1,1,5,5,1
18,10.5,0.6000000000000001,0,0,1,1,5,5,1
19,11.7,0.9,0,0,0,1,5,5,2
18,0.0,0.0,0,0,0,1,0,0,1
19,11.083333333333332,0.7,0,0,0,1,5,5,1
18,13.75,1.0,0,0,0,1,6,6,0
18,13.05,0.9166666666666667,0,0,0,1,6,6,2
18,13.07375,1.0,0,0,0,1,8,8,2
37,5.375,0.14285714285714285,0,0,0,1,7,7,0
20,6.0,0.08333333333333333,0,0,0,1,6,5,1
20,13.666666666666668,1.0,0,1,0,1,6,6,2
21,12.880952380952381,1.0,0,0,1,1,6,6,2
18,14.1265873015873,1.0,0,1,0,1,7,8,2
26,10.933333333333334,0.6666666666666667,0,0,0,0,6,6,1
41,11.899999999999999,1.0,1,0,0,1,5,5,1
18,14.166666666666666,1.0,0,1,0,1,6,6,2
18,14.4025,1.0,1,0,0,1,8,8,2
31,15.928125,1.0,0,0,0,1,7,8,2
23,13.395833333333332,1.0,1,0,0,1,6,6,2
19,14.983333333333334,0.8571428571428571,0,0,0,1,7,7,2
20,14.0,1.0,0,1,0,1,6,6,2
40,15.015873015873016,1.0,0,0,0,0,9,7,2
32,11.25,0.5833333333333333,1,0,0,1,6,6,0
24,10.25,0.25,0,0,0,1,6,6,0
18,13.983333333333334,0.8571428571428571,0,0,0,1,7,7,2
18,12.916666666666668,1.0,0,0,0,1,6,6,2
18,13.333333333333332,1.0,0,1,0,1,6,6,2
27,0.0,0.0,1,0,0,1,6,6,0
18,14.9,1.0,0,0,0,1,5,5,2
26,11.625,0.8,0,0,0,0,5,5,1
19,13.916666666666666,1.0,0,0,0,1,6,6,2
19,12.1,0.9166666666666667,0,0,0,0,6,6,2
21,12.333333333333332,0.6,0,0,0,1,5,5,1
24,10.75,0.30000000000000004,0,0,0,1,5,5,1
20,11.416666666666668,0.41666666666666663,0,0,0,1,6,6,0
18,12.2,0.8333333333333334,0,0,0,1,6,6,1
30,0.0,0.0,0,0,0,1,6,6,0
22,12.333333333333332,0.8571428571428571,1,0,0,1,7,7,1
21,11.252136752136753,1.0,0,0,0,1,9,10,2
26,11.920833333333334,0.9285714285714286,0,0,0,1,7,8,0
23,11.0,0.30000000000000004,0,0,0,1,5,5,1
18,12.416666666666666,1.0,0,1,0,1,6,6,2
21,11.8,0.8333333333333334,1,0,0,1,6,6,0
18,0.0,0.0,0,1,0,1,0,0,0
21,12.5,0.6000000000000001,0,0,0,1,5,5,1
18,12.7,0.8333333333333334,0,0,0,1,6,6,1
19,13.15,0.9166666666666667,0,1,0,1,6,6,0
22,11.791666666666668,0.5833333333333333,0,0,0,1,6,6,1
19,12.55952380952381,1.0,0,0,0,1,6,6,2
19,0.0,0.0,1,0,0,1,5,5,0
19,11.75,0.25,0,0,0,1,6,6,0
27,13.0,0.8,0,0,0,1,5,5,2
22,13.2,1.0,0,0,0,1,5,5,2
18,13.071428571428571,0.9166666666666667,0,0,0,1,6,6,0
20,11.875,0.8333333333333333,0,0,0,1,6,6,2
34,10.5,0.33035714285714285,0,0,0,0,8,7,0
18,13.070634920634921,0.9285714285714286,0,0,0,1,7,8,2
20,13.5,0.6666666666666666,0,0,1,1,6,6,2
20,16.0,1.0,0,0,0,1,5,5,2
25,0.0,0.0,0,0,1,0,5,5,0
18,12.7,0.8,0,0,1,1,5,5,0
18,12.3,0.75,1,0,1,1,6,6,0
18,6.1,0.4166666666666667,0,1,0,1,6,6,0
19,11.9,0.8333333333333334,0,1,0,1,6,6,2
19,12.366666666666667,0.9166666666666667,0,1,0,1,6,6,0
21,13.702380952380953,1.0,0,1,0,1,6,6,2
29,11.727777777777778,0.9045454545454545,0,0,0,1,10,11,1
20,11.916666666666668,1.0,0,1,0,1,6,6,2
21,12.663636363636364,0.8776223776223776,1,1,0,0,13,11,2
34,10.75,1.0,0,0,0,0,2,1,0
20,12.166666666666668,1.0,0,0,0,1,6,6,2
24,6.0,0.1,0,0,1,0,5,5,0
18,14.615873015873017,1.0,0,0,1,1,7,8,2
19,12.2,1.0,0,0,1,1,7,7,1
18,11.275,0.8,0,1,1,1,5,5,1
28,13.541666666666668,0.9,0,0,1,0,5,5,1
28,11.5,0.30000000000000004,0,0,1,0,5,5,0
20,5.375,0.3333333333333333,0,0,1,1,6,6,0
22,12.55375,1.0,0,0,1,1,8,8,2
19,12.665714285714284,0.875,0,0,1,1,8,8,2
20,12.857142857142858,0.8333333333333333,0,0,1,1,6,6,1
26,5.875,0.14285714285714285,0,0,1,1,7,5,0
21,5.5,0.25,1,0,1,1,6,6,0
18,0.0,0.0,0,0,1,1,0,0,2
18,12.8,1.0,0,0,1,1,5,5,2
22,12.348297213622288,1.0,0,0,1,1,17,17,2
36,0.0,0.0,0,0,1,1,5,5,0
20,11.75,1.0,0,1,1,1,6,6,2
20,6.166666666666667,0.25,0,0,1,1,6,6,0
25,12.5,0.7,0,0,1,0,5,5,0
35,13.316666666666666,0.8333333333333334,0,0,1,1,6,6,2
22,0.0,0.0,0,0,1,1,0,0,0
26,12.714285714285715,0.9375,0,0,1,1,7,8,1
20,11.9,0.5,1,0,1,1,6,6,0
50,12.416666666666668,0.32167832167832167,0,0,1,0,13,11,0
20,12.002,0.625,0,0,1,1,8,8,0
20,13.599444444444444,0.8571428571428572,0,0,1,1,7,8,1
35,13.1,0.5,1,0,1,1,6,6,0
19,13.654761904761905,1.0,0,1,1,1,6,6,2
43,0.0,0.0,0,0,1,1,5,5,0
19,13.867142857142856,0.875,0,0,1,1,8,8,2
25,12.675,0.75,0,0,1,1,8,8,2
19,0.0,0.0,0,0,1,1,0,0,2
20,12.25,1.0,0,1,1,1,6,6,1
22,0.0,0.0,0,0,1,1,0,0,0
19,11.6,0.9166666666666667,0,1,1,1,6,6,0
32,11.041666666666668,0.8,0,0,1,0,5,5,0
57,14.183333333333334,0.9166666666666667,0,0,1,1,6,6,2
20,12.087499999999999,0.5714285714285714,1,0,1,1,7,7,0
38,0.0,0.0,1,0,1,0,5,5,0
45,14.083333333333332,1.0,0,0,1,0,5,5,2
43,11.125,0.5,1,0,1,1,6,6,0
19,13.479166666666668,1.0,0,0,1,1,6,6,2
49,11.0,0.30000000000000004,1,0,1,0,5,5,0
43,11.635714285714286,0.875,0,0,1,1,8,8,1
34,6.125,0.3333333333333333,0,0,1,0,6,5,0
18,11.892857142857142,0.9,1,0,1,1,5,5,1
43,13.733333333333334,1.0,0,0,1,0,5,5,2
21,11.5,0.3333333333333333,0,0,1,1,6,6,0
40,11.75,0.7,0,0,1,0,5,5,1
19,12.652777777777779,0.8333333333333333,0,1,1,1,6,6,2
27,10.958333333333332,0.8333333333333333,0,0,1,1,6,6,1
43,6.575,0.125,0,0,1,1,7,8,0
31,14.616666666666667,1.0,0,0,1,0,5,5,2
26,0.0,0.0,1,0,1,1,6,6,1
34,16.3,1.0,0,0,1,0,5,5,2
30,12.52608695652174,0.8571428571428571,0,0,1,1,14,14,2
36,6.391666666666666,0.42857142857142855,0,0,1,1,7,8,0
46,5.0,0.1,1,0,1,0,5,5,0
22,11.833333333333332,0.6,0,0,1,1,5,5,2
27,0.0,0.0,0,0,1,1,6,6,0
20,11.4,0.8,0,0,1,1,5,5,1
20,10.5,0.8,0,0,1,1,5,5,1
31,0.0,0.0,1,0,1,1,4,5,0
20,0.0,0.0,1,0,1,1,5,5,1
21,6.0,0.16666666666666666,1,0,1,1,6,6,0
21,10.875,0.6000000000000001,0,0,1,1,5,5,0
19,12.55,0.9,0,0,1,1,5,5,2
20,11.7,0.9,0,1,1,1,5,5,2
18,15.583333333333332,1.0,0,0,1,1,6,6,2
18,12.083333333333332,1.0,0,1,1,1,6,6,2
30,13.95,0.7142857142857142,1,0,1,1,7,7,1
34,0.0,0.0,1,0,1,1,6,6,0
21,12.825,0.6666666666666666,1,0,1,1,6,6,1
20,12.675,0.8015873015873016,0,0,1,1,7,9,0
18,13.4,0.875,0,0,1,1,8,8,2
21,0.0,0.0,1,0,1,1,0,0,0
26,5.0,0.08333333333333333,0,0,1,1,6,6,0
20,0.0,0.0,1,0,1,1,5,5,0
25,11.225,0.5833333333333333,0,0,1,1,6,6,0
19,0.0,0.0,0,0,1,1,5,5,1
24,12.333333333333332,0.4,0,0,1,1,5,5,0
20,12.575,0.9,0,0,1,1,5,5,2
20,0.0,0.0,0,0,1,1,5,5,0
18,13.395833333333332,1.0,0,0,0,1,6,6,2
25,11.996428571428572,0.9375,0,0,0,1,7,8,1
22,14.833333333333332,0.9166666666666667,0,0,0,1,6,6,2
41,0.0,0.0,1,0,0,0,6,6,0
19,5.75,0.2,1,1,0,1,5,5,0
21,12.4,0.9166666666666667,0,0,0,1,6,6,2
30,16.547619047619047,1.0,1,0,0,1,6,6,0
21,13.271571428571429,0.7946428571428572,0,1,0,1,7,8,2
26,0.0,0.0,0,1,0,1,7,8,1
21,14.333333333333332,1.0,0,0,0,1,7,6,2
18,14.115714285714288,0.875,0,0,0,1,8,8,2
19,13.984126984126984,1.0,0,1,0,1,6,6,2
18,13.773809523809524,1.0,0,1,0,1,6,6,2
19,11.375,0.7,0,0,0,1,5,5,1
21,12.708333333333332,0.5833333333333333,0,0,0,1,6,6,1
18,11.0,0.4,0,1,0,1,5,5,0
24,12.415,0.75,0,1,0,1,8,8,2
21,10.75,0.30000000000000004,0,0,0,1,5,5,1
23,13.928571428571429,0.9166666666666667,0,0,0,1,6,6,2
18,14.312857142857142,0.875,0,1,0,1,8,8,2
26,14.964285714285715,0.9166666666666667,1,0,0,1,6,6,1
20,12.7,0.9,0,0,0,1,5,5,2
18,13.773809523809524,1.0,0,0,0,1,6,6,2
20,12.154761904761905,1.0,0,0,0,1,6,6,2
20,14.014285714285714,0.875,0,0,0,1,8,8,1
18,11.833333333333334,0.41666666666666663,0,0,0,1,6,6,1
22,13.399999999999999,0.8333333333333334,0,1,0,1,6,6,2
20,15.4,0.8571428571428571,1,0,0,1,7,7,2
19,14.655357142857143,1.0,0,1,0,1,7,8,2
18,10.928571428571429,0.8333333333333333,1,0,0,1,6,6,0
18,11.666666666666668,1.0,0,0,0,1,5,5,2
19,14.05,0.9,0,1,0,1,5,5,2
19,13.270833333333332,1.0,0,1,0,1,6,6,2
24,12.416666666666668,1.0,0,0,0,0,6,6,2
21,13.916666666666668,1.0,0,0,0,1,6,6,2
20,14.119047619047619,1.0,0,1,0,1,6,6,2
28,10.916666666666668,0.9166666666666667,1,1,0,1,6,6,0
21,13.285714285714285,1.0,0,0,0,1,6,6,2
20,12.104880952380952,0.875,1,0,1,1,7,8,1
36,0.0,0.0,1,0,1,1,6,6,0
42,0.0,0.0,1,0,1,0,4,5,0
47,11.55,0.9,0,0,1,0,5,5,0
25,0.0,0.0,1,0,1,1,5,5,0
25,13.821428571428571,1.0,0,1,1,1,6,6,2
48,0.0,0.0,0,0,1,0,6,5,0
32,13.3,1.0,0,1,1,0,10,10,2
38,13.6,0.75,0,0,1,0,10,10,0
37,11.81111111111111,0.8778409090909092,0,0,1,1,16,11,2
26,10.0,0.2,1,0,1,1,5,5,0
23,0.0,0.0,0,0,1,1,6,6,0
23,0.0,0.0,0,0,1,1,6,6,1
20,11.4,0.6666666666666666,0,0,1,1,6,6,1
26,13.176458333333334,0.8660714285714286,0,0,1,1,7,8,0
45,10.916666666666668,0.873015873015873,0,0,0,0,9,7,1
26,12.0,0.5,0,1,0,0,6,6,1
26,12.542857142857144,0.9545454545454546,0,0,0,0,11,7,2
25,11.125,0.6,0,0,0,0,5,5,1
18,13.11,1.0,0,0,0,1,8,8,2
27,14.414285714285716,0.875,0,0,0,1,8,8,2
24,0.0,0.0,1,0,0,0,5,5,0
20,12.266666666666666,1.0,0,0,0,1,5,5,2
18,5.0,0.07142857142857142,0,1,0,1,7,7,0
18,13.70625,1.0,0,1,0,1,7,8,2
18,13.045,1.0,0,0,0,1,8,8,2
19,12.858,0.625,0,0,1,1,8,8,1
19,14.2525,1.0,0,1,0,1,8,8,2
19,12.651428571428571,0.8571428571428572,0,1,0,1,7,7,1
18,15.075714285714286,0.875,0,0,0,1,8,8,2
18,0.0,0.0,0,1,0,1,0,0,1
19,13.175,0.8166666666666667,0,0,0,1,5,6,1
23,13.182142857142857,1.0,0,0,0,1,17,12,2
21,12.066666666666666,0.8333333333333334,0,1,0,1,6,6,2
18,13.450396825396826,1.0,0,1,0,1,7,8,2
20,10.666666666666668,0.3333333333333333,1,0,0,1,6,6,0
23,11.166666666666668,0.41666666666666663,0,0,0,1,6,6,1
20,12.933333333333334,0.9166666666666667,0,0,0,1,6,6,1
18,12.973214285714285,1.0,0,1,0,1,6,6,2
29,13.089285714285715,1.0,0,0,0,0,11,7,2
28,12.5,0.3333333333333333,0,0,1,1,6,6,0
19,11.166666666666668,0.7,0,0,1,1,5,5,1
24,0.0,0.0,1,0,1,1,6,6,0
33,0.0,0.0,1,1,1,1,0,0,0
19,11.75,0.30000000000000004,1,0,1,1,5,5,0
19,14.5,1.0,0,0,1,1,6,6,2
37,11.785714285714285,0.9444444444444444,0,0,1,0,9,7,2
18,0.0,0.0,1,1,1,1,0,0,2
29,0.0,0.0,0,0,1,0,5,5,1
37,12.758035714285715,1.0,0,0,1,1,7,8,2
36,0.0,0.0,0,0,1,1,7,8,0
19,13.666666666666668,0.9166666666666667,0,0,1,1,6,6,2
33,13.072857142857144,1.0,0,1,1,1,14,14,2
34,11.5,0.5714285714285714,1,0,1,1,7,7,0
18,15.75,1.0,0,0,0,1,6,6,2
20,0.0,0.0,0,0,0,1,6,6,0
19,14.94047619047619,1.0,0,1,0,1,6,6,2
20,16.023809523809526,1.0,0,0,0,1,6,6,2
19,11.261904761904763,1.0,0,1,0,1,6,6,2
19,12.037499999999998,0.8035714285714286,0,0,0,1,7,8,2
22,11.8,0.9166666666666667,0,1,0,1,6,6,2
18,14.383928571428571,1.0,0,0,0,1,6,6,1
18,12.416666666666666,1.0,0,1,0,1,6,6,2
19,12.745833333333334,0.7142857142857142,0,0,0,1,7,7,1
19,12.666666666666668,1.0,0,1,0,1,6,6,2
31,12.56,0.7142857142857143,1,0,0,1,7,7,0
18,13.710625,1.0,0,0,0,1,7,8,2
19,11.125,0.5833333333333333,1,1,0,1,6,6,2
18,0.0,0.0,0,0,0,1,0,0,2
19,11.657142857142857,0.9166666666666667,0,1,0,1,6,6,2
19,14.266666666666666,0.8571428571428571,0,0,0,1,7,7,2
19,12.428571428571429,0.8,0,1,0,1,5,5,1
30,12.547619047619047,0.95,0,0,0,0,10,7,2
18,5.5,0.25,0,0,0,1,6,6,1
18,12.771428571428572,0.875,0,0,0,1,8,8,2
21,0.0,0.0,0,0,0,1,5,5,0
19,14.535714285714285,1.0,0,1,0,1,6,6,2
19,13.942857142857143,0.9166666666666667,0,1,0,1,6,6,1
19,12.708333333333334,0.7142857142857143,0,0,0,1,7,7,1
19,12.541666666666668,0.8333333333333333,0,0,0,1,6,6,0
19,13.366666666666667,0.9166666666666667,0,1,0,1,6,6,2
39,11.166666666666668,0.6000000000000001,0,1,0,0,5,5,2
18,12.583333333333334,1.0,0,0,0,1,6,6,1
20,0.0,0.0,0,0,0,1,0,0,0
19,12.1,0.9,0,0,0,1,5,5,2
18,11.8,0.9,0,0,0,1,5,5,1
34,13.583333333333334,1.0,1,0,0,1,6,6,1
22,11.5,0.5,0,0,0,1,5,5,1
24,14.228571428571428,0.9166666666666667,0,0,0,1,6,6,2
34,12.549242424242424,0.823076923076923,0,0,0,1,15,13,2
46,0.0,0.0,0,0,0,0,5,5,0
50,12.766666666666666,0.8,0,0,0,1,5,5,1
37,0.0,0.0,1,0,0,0,5,5,0
18,16.25,1.0,0,0,0,1,6,6,2
25,11.5,0.41666666666666663,0,1,0,1,6,6,1
46,11.79757085020243,1.0,0,0,0,1,19,13,2
30,12.928571428571429,0.9166666666666667,0,1,0,1,6,6,2
37,0.0,0.0,1,0,0,0,5,5,0
50,10.75,0.5,0,0,0,0,5,5,1
20,13.142857142857142,1.0,0,0,0,1,6,6,2
39,7.0,0.16666666666666666,0,0,0,1,3,2,0
53,0.0,0.0,1,0,0,1,5,4,0
54,11.78076923076923,0.8179487179487179,0,0,0,1,15,13,0
19,13.7,0.75,0,0,0,1,6,6,2
20,0.0,0.0,1,0,0,1,6,6,0
18,14.25,1.0,1,0,0,1,6,6,2
21,11.318181818181818,0.9230769230769231,1,0,0,1,13,11,2
18,14.044642857142858,1.0,0,0,0,1,6,6,2
19,0.0,0.0,1,0,0,1,7,8,0
18,12.84875,0.8571428571428572,0,1,0,1,7,7,0
19,14.166666666666668,1.0,0,0,0,1,6,6,2
18,0.0,0.0,0,1,0,1,0,0,0
19,13.100000000000001,0.8333333333333334,0,0,0,1,6,6,2
48,12.75,0.75,0,0,0,0,6,6,1
34,12.5,0.6666666666666666,1,0,0,1,6,6,2
18,12.1,1.0,0,0,0,1,5,5,2
50,12.25,1.0,0,0,0,0,6,6,2
41,12.219298245614034,1.0,1,0,0,1,21,19,2
22,11.5,0.8333333333333334,0,1,0,1,6,6,0
43,16.5,1.0,0,0,0,1,5,5,2
50,0.0,0.0,0,0,0,0,1,6,0
60,13.75,0.8333333333333333,0,0,0,1,6,6,2
41,13.75,0.9,0,0,0,1,5,5,1
47,14.600000000000001,1.0,0,0,0,0,5,5,2
22,10.934210526315791,1.0,0,0,0,1,17,17,2
41,0.0,0.0,0,0,0,1,7,8,0
28,11.0,0.75,0,0,0,0,10,10,1
32,12.538461538461537,0.8666666666666667,0,0,0,1,15,15,2
50,0.0,0.0,0,0,0,0,5,5,0
53,11.733333333333334,0.9615384615384616,0,0,0,1,15,13,1
54,0.0,0.0,1,0,0,1,7,5,0
49,11.916666666666668,0.75,0,0,0,0,6,6,1
34,12.4375,0.766025641025641,0,0,0,1,12,13,0
45,12.083333333333332,0.5833333333333333,0,0,0,0,6,6,0
47,11.725,0.75,0,1,0,0,6,6,2
22,11.1,0.7571428571428571,0,0,0,1,10,7,1
33,11.0,0.30000000000000004,0,0,0,0,5,5,0
43,11.916666666666668,1.0,0,1,0,0,6,6,2
54,14.76923076923077,1.0,0,0,0,1,13,12,2
39,13.977272727272728,1.0,0,0,0,0,11,8,2
39,12.1,1.0,0,0,0,0,5,5,2
18,12.988095238095237,1.0,0,1,0,1,6,6,2
19,12.803571428571429,1.0,0,1,0,1,6,6,2
18,13.9,0.9166666666666667,0,1,0,1,6,6,2
44,13.125,1.0,0,0,0,0,8,6,2
27,0.0,0.0,0,0,0,0,5,5,0
18,12.797619047619047,1.0,0,1,0,1,6,6,2
45,12.222222222222221,0.8035714285714286,0,0,0,0,12,7,0
20,12.833333333333332,0.9166666666666667,0,0,0,1,6,6,2
40,10.916666666666668,1.0,0,0,0,0,6,6,2
40,11.625,0.9,0,0,0,0,5,5,1
18,14.09375,1.0,0,0,0,1,7,8,2
21,12.414285714285716,0.875,0,0,0,1,8,8,2
20,0.0,0.0,0,0,0,1,0,0,2
36,11.46875,0.9583333333333333,0,0,0,0,12,12,1
27,0.0,0.0,0,0,0,0,5,6,0
32,12.0625,1.0,0,0,0,1,7,8,2
18,13.75,1.0,0,1,0,1,6,6,2
37,12.0,0.5833333333333333,0,0,0,0,6,6,0
19,12.5,1.0,0,0,0,1,6,6,2
41,11.333333333333334,1.0,0,1,0,0,6,6,2
18,14.066666666666668,0.8571428571428571,0,1,0,1,7,7,2
21,13.563492063492063,0.9444444444444444,0,0,0,1,9,7,2
23,11.925,0.75,1,0,0,1,6,6,0
18,0.0,0.0,0,0,0,1,6,6,0
18,13.27625,1.0,0,0,0,1,8,8,2
21,0.0,0.0,0,0,0,1,6,6,0
19,14.5625,1.0,0,0,0,1,6,6,2
47,0.0,0.0,0,0,0,1,5,5,0
48,11.233333333333334,0.9166666666666667,0,1,0,0,6,6,1
39,13.958333333333332,0.9615384615384616,0,0,0,0,13,10,2
19,12.64654761904762,0.8660714285714286,0,0,0,1,7,8,2
38,11.380952380952381,0.8952380952380952,0,0,0,0,15,14,0
27,0.0,0.0,1,0,0,1,6,6,0
18,0.0,0.0,0,1,0,1,0,0,2
34,6.625,0.3333333333333333,0,0,0,0,6,6,1
48,11.866666666666667,0.9166666666666667,0,0,0,1,6,6,0
25,5.5,0.1,0,0,0,1,5,5,0
32,12.757142857142856,0.875,0,1,0,1,8,8,2
18,14.583333333333332,1.0,0,1,0,1,6,6,2
20,14.202380952380953,1.0,1,0,0,0,6,6,2
20,10.825,0.9,0,0,0,1,5,5,2
20,0.0,0.0,0,0,0,1,0,0,0
19,13.67,0.125,0,0,0,1,8,8,1
39,6.25,0.2,0,0,0,0,5,5,0
29,6.5,0.1,1,0,0,1,5,5,0
36,0.0,0.0,1,0,0,0,5,5,0
18,11.971428571428572,0.875,0,0,0,1,8,8,2
51,0.0,0.0,0,0,0,0,6,6,0
23,14.125,0.41666666666666663,1,0,0,1,6,6,0
21,0.0,0.0,0,0,0,1,6,6,0
28,6.375,0.3333333333333333,1,0,0,1,6,5,0
34,10.875,0.8,0,0,0,0,5,5,1
41,0.0,0.0,0,0,0,0,2,6,0
43,12.266666666666666,0.9166666666666667,0,1,0,0,6,6,2
28,12.364285714285714,1.0,0,0,0,1,7,8,1
19,14.041666666666668,1.0,0,1,0,1,12,11,2
26,13.416666666666668,0.7083333333333333,0,0,0,1,12,12,2
18,12.232142857142858,1.0,0,0,0,1,7,8,2
45,11.625,0.5,0,0,0,1,7,7,0
19,0.0,0.0,0,0,0,1,6,6,0
20,12.758928571428571,1.0,0,0,0,1,6,6,2
18,12.333333333333332,1.0,0,0,0,1,6,6,2
27,11.25,0.3333333333333333,0,0,0,1,6,6,0
20,13.3625,0.9166666666666667,0,0,0,1,6,6,2
18,14.25,1.0,0,0,0,1,6,6,2
35,11.866666666666667,0.8,0,0,0,1,5,5,1
26,0.0,0.0,0,0,0,1,0,0,0
39,14.4,0.9166666666666667,0,1,0,1,6,6,2
18,0.0,0.0,0,0,0,1,0,0,2
36,0.0,0.0,0,0,0,1,7,7,0
38,11.818181818181818,1.0,0,0,0,0,11,8,2
45,11.666666666666668,0.41666666666666663,0,0,0,1,6,6,0
62,13.916666666666668,1.0,0,0,0,1,6,6,2
20,12.208333333333332,0.8333333333333333,0,1,0,1,6,6,2
18,14.13714285714286,0.875,0,0,0,1,8,8,2
18,11.5,0.25,0,0,0,1,6,6,0
23,11.15,0.9,0,0,0,0,5,5,2
19,12.892857142857142,1.0,1,1,0,1,6,6,0
19,13.1,1.0,1,1,0,1,5,5,2
18,13.86875,1.0,0,0,0,1,7,8,2
18,0.0,0.0,0,0,0,1,8,8,1
41,12.333333333333332,0.8333333333333333,0,0,0,0,6,6,2
51,12.899999999999999,0.8333333333333334,0,1,0,1,6,6,2
24,12.55,0.7857142857142857,0,0,0,1,10,7,2
25,11.833333333333332,0.30000000000000004,0,0,0,0,5,5,0
18,12.5,0.7,0,0,0,1,5,5,1
20,11.966666666666667,0.7,0,0,0,1,5,5,2
19,0.0,0.0,0,0,0,1,0,0,0
41,14.618181818181817,1.0,0,0,0,0,10,10,2
19,12.583333333333332,1.0,0,1,0,1,6,6,2
28,13.330357142857142,0.8594771241830066,0,0,0,1,18,17,0
21,13.25,0.9166666666666667,0,0,0,1,6,6,2
22,13.675,0.8,1,0,0,1,5,5,0
18,12.333333333333332,1.0,1,0,0,1,6,6,2
19,13.5625,1.0,0,1,0,1,6,6,2
19,14.188214285714285,1.0,0,1,0,1,7,8,2
25,14.047619047619047,1.0,1,0,0,1,6,6,2
18,14.35,0.8571428571428571,0,1,0,1,7,7,2
19,13.916666666666668,1.0,0,0,0,1,6,6,2
20,11.875,0.6666666666666666,0,0,0,1,6,6,1
46,12.583333333333334,1.0,0,0,0,0,6,6,2
19,13.125,1.0,1,0,0,1,12,11,2
18,11.475,0.75,0,0,0,1,6,6,1
18,13.75,0.8333333333333333,0,1,0,1,6,6,2
19,11.82,0.875,0,1,0,1,8,8,2
20,0.0,0.0,0,0,0,1,6,6,0
38,12.533333333333333,0.9166666666666667,0,1,0,0,6,6,2
18,12.214285714285715,1.0,0,0,0,1,6,6,2
18,14.37857142857143,1.0,0,1,0,1,7,8,2
18,12.816666666666666,0.8333333333333334,0,0,0,1,6,6,2
20,11.25,0.8,0,0,0,1,5,5,1
19,14.166666666666666,1.0,0,0,0,1,6,6,2
37,0.0,0.0,1,0,0,0,4,5,0
24,12.714285714285714,0.875,0,0,0,1,8,8,1
19,12.805555555555557,0.9375,0,0,0,1,7,8,2
19,13.1,0.9166666666666667,0,1,0,1,6,6,0
19,12.758928571428571,1.0,0,1,0,1,7,8,0
18,12.9,1.0,1,1,0,1,5,5,2
18,14.764206349206349,1.0,0,1,0,1,7,8,2
18,11.125,0.8,0,0,0,1,5,5,2
19,10.875,0.6000000000000001,0,1,0,1,5,5,1
18,14.5,0.75,0,0,0,1,6,6,0
20,13.72267857142857,1.0,0,0,0,1,7,8,2
20,14.375,1.0,0,0,0,1,6,6,2
18,13.142857142857142,0.6666666666666667,0,0,0,1,6,6,0
20,13.663214285714286,0.8660714285714286,0,0,0,1,7,8,2
18,13.666666666666668,1.0,0,1,0,1,6,6,2
19,0.0,0.0,0,0,0,1,7,8,0
18,14.669444444444444,1.0,0,0,0,1,7,8,2
20,14.157692307692308,1.0,0,0,0,1,11,9,2
18,14.105238095238095,1.0,0,0,0,1,7,8,2
19,12.983333333333334,1.0,0,1,0,1,5,5,2
19,11.066666666666666,0.8333333333333334,0,0,0,1,6,6,2
19,12.416666666666668,0.8,0,0,0,1,5,5,2
18,14.338541666666668,0.9285714285714286,0,0,0,1,7,8,2
19,12.625,0.6666666666666666,0,0,0,1,6,6,0
24,0.0,0.0,0,1,0,1,0,0,2
18,0.0,0.0,0,1,0,1,0,0,2
18,14.0,0.875,0,1,0,1,8,8,2
18,12.571428571428571,1.0,0,0,0,1,6,6,1
19,11.666666666666668,0.5833333333333333,0,0,0,1,6,6,0
35,13.8125,1.0,0,1,0,0,8,7,2
19,11.25,0.8,0,0,0,1,5,5,2
