Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled)
39,6.25,0.2,0,0,0,0,5,5
27,0.0,0.0,0,0,1,1,6,6
19,12.125,0.8,0,0,0,1,5,5
19,12.7,0.9166666666666667,0,0,0,1,6,6
20,5.5,0.3,0,0,1,1,5,5
22,13.526785714285715,1.0,0,1,1,1,6,6
18,12.2,1.0,0,1,0,1,5,5
19,14.125,1.0,0,0,0,1,6,6
18,13.183333333333334,0.9166666666666667,0,1,0,1,6,6
20,13.214285714285715,1.0,1,1,0,1,7,7
19,12.666666666666668,1.0,0,1,0,1,6,6
18,12.285714285714286,0.875,0,0,0,1,8,8
19,13.55,0.8571428571428571,0,1,0,1,7,7
18,12.566666666666666,0.9166666666666667,0,0,0,1,6,6
19,12.541666666666668,0.8333333333333333,0,0,0,1,6,6
31,11.25,0.5,0,0,0,1,5,5
21,12.166666666666668,0.4,1,0,0,0,5,5
24,0.0,0.0,1,0,1,1,5,5
24,10.25,0.6000000000000001,0,0,0,1,5,5
29,10.825,0.9,0,0,0,0,5,5
28,0.0,0.0,0,0,0,0,5,5
18,15.977777777777778,1.0,0,0,0,1,7,8
18,13.101666666666667,0.9375,0,0,0,1,7,8
22,12.625,0.5833333333333333,0,0,0,1,6,6
20,11.433333333333334,0.6666666666666667,0,0,0,1,6,6
18,12.916666666666668,0.5,0,0,1,1,5,5
26,0.0,0.0,0,1,0,0,5,5
30,14.5,0.9285714285714286,0,1,0,0,7,6
20,12.616666666666667,1.0,0,1,0,0,5,5
18,13.5,1.0,0,0,1,1,6,6
19,13.625,0.8,0,0,1,1,5,5
19,0.0,0.0,1,0,0,1,7,8
21,0.0,0.0,0,0,0,1,6,6
28,13.380952380952381,0.8,0,1,1,1,5,5
18,11.975,0.75,1,0,0,1,6,6
18,13.45,0.8571428571428571,0,0,0,1,7,7
37,12.5,0.7,0,0,1,1,5,5
19,12.428571428571429,0.8,0,1,0,1,5,5
22,0.0,0.0,1,0,1,1,1,6
23,5.0,0.3333333333333333,1,0,0,1,3,6
24,0.0,0.0,1,0,0,1,6,5
22,11.290972222222223,0.9285714285714286,0,0,0,1,7,8
34,16.17142857142857,1.0,1,1,0,1,6,6
20,14.2,1.0,0,1,0,1,8,8
20,11.15,0.75,0,0,0,1,6,6
24,13.232323232323232,0.6696832579185521,0,0,0,1,17,13
19,11.375,0.7,0,0,0,1,5,5
19,0.0,0.0,0,0,1,1,5,5
27,12.25,0.8333333333333334,0,0,1,1,6,6
19,13.273809523809524,1.0,0,0,1,1,5,5
18,13.464285714285715,1.0,0,1,0,1,6,6
18,0.0,0.0,0,1,1,1,0,0
33,5.0,0.1,0,0,1,1,5,5
22,13.9,0.8571428571428571,0,1,0,1,7,7
25,16.67857142857143,1.0,0,0,0,1,6,6
18,13.395833333333332,1.0,0,0,0,1,6,6
18,11.125,0.5833333333333333,0,0,1,1,6,6
38,12.61111111111111,0.75,1,0,0,0,12,12
19,15.9375,1.0,0,0,0,1,6,6
20,13.151785714285715,1.0,0,1,0,1,6,6
19,14.142857142857142,1.0,0,1,0,1,7,7
21,6.25,0.16666666666666666,1,0,1,1,6,6
18,13.671428571428573,0.875,0,1,0,1,8,8
20,6.0,0.16666666666666666,0,0,1,1,6,6
18,0.0,0.0,0,0,1,1,5,5
36,11.166666666666668,0.75,0,1,0,1,6,6
18,0.0,0.0,1,0,1,1,5,5
21,14.64375,1.0,0,0,0,1,7,8
32,11.80952380952381,0.7467532467532467,0,0,1,1,11,7
18,13.773125,1.0,0,1,0,1,7,8
24,13.485714285714286,0.9166666666666667,0,0,1,1,7,6
19,0.0,0.0,0,0,1,1,0,0
19,5.5,0.08333333333333333,0,0,1,1,6,6
30,12.52608695652174,0.8571428571428571,0,0,1,1,14,14
18,12.4,0.8333333333333334,1,1,0,1,6,6
19,12.11,0.7142857142857143,0,0,0,1,7,7
39,12.633333333333333,1.0,1,0,1,0,5,5
18,13.19047619047619,1.0,0,1,0,1,6,6
20,0.0,0.0,0,0,0,1,0,0
18,12.053571428571429,1.0,0,1,0,1,6,6
19,12.652777777777779,0.8333333333333333,0,1,1,1,6,6
19,0.0,0.0,1,0,0,1,0,0
44,11.083333333333332,0.6666666666666666,0,0,0,0,6,6
27,0.0,0.0,1,0,0,1,6,6
25,12.642857142857142,1.0,0,1,1,1,6,6
50,10.75,0.7142857142857142,1,0,0,1,7,7
27,0.0,0.0,0,0,0,0,5,5
24,0.0,0.0,0,1,0,1,0,0
41,0.0,0.0,1,0,0,0,6,6
60,13.75,0.8333333333333333,0,0,0,1,6,6
19,0.0,0.0,0,0,1,1,0,0
21,13.766666666666666,0.8333333333333334,0,0,0,1,6,6
30,5.5,0.2,0,0,1,0,5,5
21,11.416666666666668,0.5833333333333334,0,0,1,1,6,6
19,0.0,0.0,0,0,1,1,0,0
21,10.785714285714285,0.9166666666666667,0,1,0,1,6,6
18,12.892857142857142,0.8660714285714286,0,0,1,1,7,8
18,13.107708333333335,0.8660714285714286,0,1,0,1,7,8
21,13.75,1.0,1,0,0,1,6,6
20,12.583333333333334,0.75,0,0,0,1,6,6
19,12.05,0.5,0,0,1,1,5,5
26,0.0,0.0,0,0,0,1,0,0
20,13.383333333333333,0.8571428571428571,0,0,0,1,7,7
20,13.583333333333332,1.0,0,1,0,1,6,6
21,0.0,0.0,0,0,0,1,5,5
22,13.166666666666668,0.6666666666666666,0,0,1,1,6,6
20,15.335555555555556,0.95,0,0,1,1,7,10
19,0.0,0.0,0,0,0,1,6,6
26,0.0,0.0,0,0,1,1,0,0
18,0.0,0.0,0,0,0,1,0,0
28,0.0,0.0,0,0,1,1,5,5
23,5.0,0.1,0,0,1,1,5,5
28,5.5,0.1,1,0,1,1,5,5
54,14.76923076923077,1.0,0,0,0,1,13,12
20,12.169642857142858,1.0,0,1,0,1,6,6
19,14.214285714285715,0.9166666666666667,0,0,0,1,6,6
19,12.041666666666668,0.8333333333333333,0,0,0,1,6,6
18,12.62857142857143,0.875,0,1,0,1,8,8
24,13.25,1.0,0,1,0,1,6,6
33,11.0,0.30000000000000004,0,0,0,0,5,5
18,13.86875,1.0,0,0,0,1,7,8
19,12.765833333333333,0.8035714285714286,0,0,0,1,7,8
19,12.142857142857142,0.8333333333333333,0,1,1,1,6,6
24,12.333333333333332,0.9,0,0,1,0,5,5
19,13.75,0.9166666666666667,0,1,1,1,6,6
28,11.666666666666668,0.7794871794871795,0,0,1,0,15,13
38,11.818181818181818,1.0,0,0,0,0,11,8
38,16.25,0.75,0,0,1,1,6,6
19,12.375,0.9,0,0,0,1,5,5
18,11.600000000000001,1.0,0,0,0,1,5,5
20,13.25,1.0,0,0,1,1,6,6
37,13.166666666666668,0.9,0,1,1,0,5,5
19,14.327083333333334,0.8660714285714286,0,1,0,1,7,8
18,12.433333333333334,0.9166666666666667,0,0,0,1,6,6
19,11.25,0.75,1,0,1,1,6,6
19,0.0,0.0,0,1,1,1,0,0
19,12.291666666666668,0.5833333333333333,0,1,0,1,6,6
21,14.54,0.875,0,0,1,1,8,8
53,11.0,0.9285714285714286,0,1,0,1,7,7
25,13.291666666666666,0.8571428571428571,0,0,0,1,14,14
37,12.041666666666668,0.7,1,0,1,0,5,5
21,11.45,0.5833333333333334,0,1,0,1,6,6
19,13.78125,1.0,0,1,0,1,8,8
19,12.100000000000001,0.8333333333333334,0,1,0,1,6,6
20,11.333333333333332,0.5833333333333333,1,0,0,1,6,6
18,12.642857142857142,1.0,0,0,0,1,7,7
18,13.47025,1.0,0,0,0,1,7,8
21,11.214285714285715,0.8,0,0,1,1,5,5
31,0.0,0.0,0,0,1,1,5,5
19,15.257142857142856,1.0,0,0,0,1,5,5
18,13.100000000000001,0.8333333333333334,0,1,0,1,6,6
21,11.625,0.8,0,0,1,1,5,5
22,10.833333333333332,0.7,1,1,1,1,5,5
20,0.0,0.0,0,0,0,1,0,0
19,14.125,0.8,0,0,0,1,5,5
20,11.566666666666666,0.8,0,0,1,1,5,5
18,13.242857142857144,0.875,0,1,0,1,8,8
19,12.142857142857142,1.0,0,0,0,1,6,6
20,12.392857142857142,0.7,0,0,0,1,5,5
20,13.5625,0.8333333333333333,0,0,0,1,6,6
20,11.6,0.5833333333333333,0,0,0,1,6,6
19,10.25,0.5,0,0,1,1,6,6
18,13.378571428571426,1.0,0,0,0,1,7,8
18,12.0,0.8333333333333334,0,0,0,1,6,6
18,0.0,0.0,0,0,0,1,6,6
29,12.733333333333334,0.5,1,0,0,1,5,5
36,13.257142857142856,0.9166666666666667,0,1,0,1,6,6
19,14.8,1.0,0,0,1,1,6,6
18,11.583333333333332,0.5,0,0,1,1,5,5
33,10.409722222222221,0.8500000000000001,0,0,0,0,10,10
22,11.791666666666668,0.5833333333333333,0,0,0,1,6,6
23,13.571428571428571,1.0,1,1,0,1,6,6
28,11.0,0.75,0,0,0,0,10,10
20,0.0,0.0,0,0,0,1,5,5
19,13.1,1.0,0,0,0,1,5,5
48,5.0,0.1,1,0,0,0,5,5
24,0.0,0.0,0,0,1,1,7,7
18,14.0,0.9166666666666667,0,1,0,1,6,6
18,0.0,0.0,0,0,0,1,7,8
40,11.832,0.625,1,0,0,1,8,8
19,11.125,0.6000000000000001,0,0,1,1,5,5
19,12.825892857142858,0.9285714285714286,0,0,0,1,7,8
25,11.483333333333334,0.8333333333333333,0,0,1,1,6,6
20,11.4,0.6666666666666666,1,0,0,0,6,6
55,11.9,0.8333333333333334,1,0,1,1,6,6
18,6.930833333333333,0.42857142857142855,0,0,0,1,7,8
28,11.2,0.6,0,1,1,1,5,5
18,12.758333333333333,0.75,1,0,0,1,8,8
19,13.0,1.0,0,1,0,1,5,5
36,13.035714285714285,0.9642857142857143,0,0,0,1,14,11
19,0.0,0.0,1,0,0,1,7,8
19,11.966666666666669,0.8571428571428571,0,0,0,1,7,7
21,0.0,0.0,0,0,1,1,0,0
18,13.214285714285714,0.875,0,1,0,1,8,8
33,11.833333333333332,1.0,0,0,1,0,6,6
18,12.375,0.8333333333333333,0,0,0,1,6,6
18,13.633333333333333,0.9166666666666667,0,0,0,1,6,6
20,10.375,0.5,0,0,1,1,6,6
30,5.0,0.08333333333333333,0,1,0,1,6,6
25,12.042857142857144,0.875,0,1,0,1,8,8
19,13.479166666666668,1.0,0,0,1,1,6,6
18,12.366666666666667,0.7857142857142857,0,0,0,1,7,7
19,11.5,0.8333333333333333,0,1,0,0,6,6
19,12.5,0.75,0,0,0,1,6,6
20,11.2,0.5833333333333334,0,0,0,1,5,6
19,11.416666666666668,1.0,0,1,0,1,6,6
41,11.666666666666668,1.0,1,0,1,1,3,2
20,10.6,0.7,0,0,1,1,5,5
31,11.3,0.5446428571428572,0,0,0,1,7,8
18,12.8875,1.0,0,0,1,1,8,8
35,11.0,0.4,1,0,1,1,5,5
20,13.957142857142856,0.8571428571428571,0,0,0,1,7,7
20,12.2,0.8333333333333334,0,0,1,1,6,6
18,13.847222222222221,1.0,0,0,0,1,7,8
38,12.944444444444445,0.9444444444444444,0,1,0,0,9,7
22,12.333333333333332,1.0,0,1,0,1,6,6
18,12.925,0.8,0,0,1,1,5,5
18,12.6,0.8571428571428571,0,1,0,1,7,7
20,11.125,0.8,0,0,0,1,5,5
19,12.600000000000001,1.0,0,0,0,1,5,5
31,13.75,0.9166666666666667,0,0,1,1,6,6
19,14.288961038961038,1.0,0,1,0,1,7,8
19,0.0,0.0,1,0,0,1,7,8
21,11.266666666666666,0.9285714285714286,0,0,0,1,7,5
21,11.8,0.9166666666666667,0,0,1,1,6,6
18,12.2,0.8333333333333334,0,0,0,1,6,6
31,12.714285714285715,1.0,0,0,0,0,6,7
19,15.0,0.875,0,0,0,1,8,8
48,11.7375,0.5,0,0,0,1,7,7
21,13.5,0.4,0,0,0,1,5,5
19,12.358035714285714,0.9375,0,1,0,1,7,8
20,11.416666666666668,0.8333333333333333,0,0,0,1,6,6
19,0.0,0.0,1,0,0,1,0,0
22,11.457142857142856,0.8333333333333334,0,1,0,1,6,6
20,10.666666666666668,0.7,0,0,0,1,5,5
20,14.619047619047619,1.0,0,1,0,1,6,6
18,11.833333333333332,0.3333333333333333,0,0,1,1,6,6
18,0.0,0.0,0,0,0,1,0,0
19,12.333333333333332,0.9166666666666667,0,1,0,1,6,6
19,6.416666666666667,0.42857142857142855,0,1,0,1,7,6
21,12.525,0.8333333333333334,0,0,1,1,6,6
29,14.166666666666668,0.23809523809523808,1,0,0,1,9,7
19,13.916666666666668,1.0,0,1,0,1,6,6
22,0.0,0.0,0,0,1,1,0,0
22,0.0,0.0,1,1,0,1,6,6
19,12.645833333333332,0.6666666666666667,0,0,0,1,6,6
19,0.0,0.0,0,0,0,1,5,5
18,0.0,0.0,0,0,0,1,0,0
20,12.933333333333334,0.9166666666666667,0,0,0,1,6,6
19,13.833333333333332,1.0,0,0,0,1,6,6
19,5.98,0.2857142857142857,1,0,0,1,7,7
55,14.0,1.0,0,0,1,1,6,6
18,14.3775,1.0,0,0,0,1,8,8
18,12.083333333333332,1.0,0,1,0,1,6,6
20,13.55,0.9,0,0,1,1,5,5
20,13.3625,0.9166666666666667,0,0,0,1,6,6
20,13.884107142857143,1.0,0,0,0,1,7,8
35,0.0,0.0,0,0,1,0,1,5
46,12.5,0.95,0,0,1,0,10,10
19,11.892857142857142,1.0,0,0,1,1,6,6
30,12.928571428571429,0.9166666666666667,0,1,0,1,6,6
18,11.65,0.6000000000000001,0,1,1,1,5,5
18,6.375,0.4,0,1,1,1,5,5
18,12.8,1.0,0,1,0,1,5,5
19,11.0,0.6666666666666666,0,0,0,1,6,6
18,13.983333333333334,0.8571428571428571,0,0,0,1,7,7
19,14.375972222222222,0.9285714285714286,0,1,0,1,7,8
19,5.0,0.08333333333333333,0,1,0,1,6,6
21,12.033333333333333,0.9166666666666667,0,0,1,1,6,6
20,5.833333333333333,0.14285714285714285,0,0,0,1,7,7
18,12.916666666666668,0.5833333333333333,0,0,0,1,6,6
23,0.0,0.0,0,0,0,1,6,6
20,13.663214285714286,0.8660714285714286,0,0,0,1,7,8
44,13.416666666666668,1.0,0,0,0,1,6,6
18,16.1,1.0,0,0,1,1,5,5
19,15.7,1.0,0,1,0,1,5,5
22,13.25,1.0,0,0,1,1,6,6
24,12.488095238095237,0.9375,1,0,1,1,8,6
18,12.05,0.75,0,1,1,1,6,6
23,13.547619047619047,1.0,0,1,0,1,6,6
24,11.875,0.6666666666666666,0,1,1,0,6,6
51,15.8875,1.0,0,0,1,1,7,8
19,12.25,0.6666666666666666,0,1,1,1,6,6
21,0.0,0.0,0,0,1,1,6,6
20,0.0,0.0,0,1,1,1,6,6
49,0.0,0.0,1,0,1,1,5,5
40,13.5,0.30000000000000004,1,0,1,1,5,5
19,5.642857142857143,0.4166666666666667,0,0,0,1,6,6
19,14.983333333333334,0.8571428571428571,0,0,0,1,7,7
20,0.0,0.0,1,0,1,1,6,6
22,0.0,0.0,0,0,1,1,6,6
18,15.211607142857142,1.0,0,1,0,1,7,8
18,13.0,1.0,0,1,0,1,6,6
22,0.0,0.0,0,0,1,1,0,0
22,12.15,0.5833333333333334,0,0,0,1,6,6
26,0.0,0.0,1,0,0,1,3,6
18,13.666666666666668,1.0,0,1,0,1,6,6
20,14.833333333333334,1.0,0,1,1,1,6,6
20,12.085227272727272,0.8583333333333334,1,0,1,1,12,10
18,11.166666666666668,0.6,1,0,1,1,5,5
21,0.0,0.0,0,1,1,1,0,0
20,13.533333333333333,0.8333333333333334,0,1,0,1,6,6
20,12.25,1.0,1,0,0,1,6,6
20,12.988636363636363,0.9583333333333333,0,1,0,1,12,12
18,13.68142857142857,0.875,0,0,0,1,8,8
20,10.75,0.5,1,0,0,1,5,5
18,6.5,0.5,0,0,1,1,6,6
19,14.285714285714285,1.0,0,1,0,1,6,6
18,13.071428571428571,0.9,0,0,0,1,5,5
19,12.785714285714286,0.875,0,1,0,1,8,8
18,14.37857142857143,1.0,0,1,0,1,7,8
19,12.0,1.0,0,0,0,1,6,6
48,0.0,0.0,1,0,0,1,6,6
20,13.666666666666668,1.0,0,1,0,1,6,6
18,12.952380952380953,1.0,1,1,0,1,6,6
19,12.75,1.0,1,1,0,1,6,6
18,14.583333333333332,1.0,0,1,0,1,6,6
18,16.5,1.0,0,0,0,1,6,6
18,13.583333333333332,0.7,0,0,1,1,5,5
19,12.666666666666666,0.8571428571428571,0,0,0,1,7,7
20,12.458333333333332,0.8333333333333333,1,0,0,1,6,6
30,0.0,0.0,0,0,0,1,7,8
24,0.0,0.0,1,0,1,1,5,5
28,11.202380952380953,0.8952380952380952,0,0,0,0,15,14
21,12.899999999999999,1.0,0,0,0,1,5,5
20,0.0,0.0,0,0,1,1,5,5
18,14.761904761904763,1.0,0,0,0,1,6,6
20,11.8,0.9,1,0,1,1,5,5
19,10.975,0.9,1,0,1,1,5,5
18,13.916666666666668,1.0,0,1,0,1,6,6
19,6.25,0.3333333333333333,1,0,1,1,6,6
20,13.416666666666668,0.8452380952380952,0,0,1,1,7,6
18,12.916666666666666,0.8571428571428571,0,1,0,1,7,7
32,0.0,0.0,0,0,1,1,7,7
26,12.452380952380953,1.0,0,0,0,0,9,7
22,14.94920634920635,1.0,0,1,1,1,7,8
29,11.208333333333332,0.9,1,0,0,0,5,5
31,13.9,1.0,0,0,0,0,5,5
45,0.0,0.0,1,0,1,0,5,5
18,13.75,1.0,0,0,1,1,6,6
19,13.761904761904763,0.9285714285714286,0,1,0,1,7,7
19,12.583333333333334,0.9166666666666667,0,1,0,1,6,6
27,0.0,0.0,0,0,0,1,7,7
45,11.625,0.5,0,0,0,1,7,7
20,15.4,0.8571428571428571,1,0,0,1,7,7
41,0.0,0.0,0,0,0,1,6,6
18,12.797619047619047,1.0,0,1,0,1,6,6
18,15.024999999999999,1.0,0,0,0,1,7,8
18,14.4025,1.0,1,0,0,1,8,8
25,13.25,0.2857142857142857,0,0,1,1,7,7
50,12.45,0.9166666666666667,0,0,0,1,6,6
19,14.35,0.8571428571428571,0,0,0,1,7,7
19,12.830357142857142,1.0,0,1,0,1,6,6
20,14.901428571428571,0.875,0,1,0,1,8,8
34,12.208333333333332,0.7,0,0,1,1,5,5
23,14.0,0.2976190476190476,0,0,1,1,7,6
25,0.0,0.0,1,0,1,1,5,5
19,11.571428571428571,0.875,0,1,0,1,8,8
29,7.0,0.08333333333333333,1,1,1,1,6,6
21,13.275,0.75,0,1,1,1,6,6
23,12.4375,1.0,0,0,0,1,6,6
22,12.366666666666667,0.75,1,0,0,1,6,6
18,11.65,0.5,0,0,0,1,5,5
18,11.783333333333333,0.9166666666666667,0,1,0,1,6,6
32,18.283653846153847,1.0,0,0,1,1,6,12
32,12.166666666666668,0.9166666666666667,0,1,0,0,6,6
27,5.5,0.1,0,0,1,0,5,5
19,13.535714285714285,1.0,0,0,0,1,6,6
18,13.31,1.0,0,1,0,1,8,8
21,13.533482142857142,1.0,0,0,0,1,7,8
18,12.3,0.9166666666666667,0,0,0,1,6,6
18,12.771428571428572,0.9375,0,0,0,1,7,8
22,10.166666666666668,0.5,0,0,0,1,5,5
18,13.833333333333332,1.0,0,1,0,1,6,6
20,13.75,1.0,0,1,0,1,6,6
33,13.166666666666668,0.9166666666666667,1,1,0,0,6,6
39,0.0,0.0,0,0,0,1,7,8
38,14.5,1.0,0,0,1,1,18,18
18,13.4,0.875,0,0,1,1,8,8
18,11.7,0.9,0,0,1,1,5,5
18,13.39125,1.0,0,1,0,1,8,8
20,13.5,0.9285714285714286,0,0,0,1,7,8
20,12.392857142857142,1.0,0,0,0,1,6,6
33,0.0,0.0,1,0,1,0,5,5
33,11.583333333333332,0.75,0,0,0,1,6,6
28,12.166666666666668,0.9166666666666667,0,0,1,1,6,6
47,15.252525252525254,1.0,0,0,1,1,11,9
22,0.0,0.0,1,0,1,1,6,4
18,14.616964285714285,1.0,0,1,0,1,7,8
19,13.253333333333334,0.7857142857142857,0,0,0,1,7,7
20,0.0,0.0,0,0,1,1,0,0
36,0.0,0.0,0,0,1,1,7,8
18,13.88888888888889,1.0,0,0,0,1,6,6
18,14.654285714285717,0.875,0,1,0,1,8,8
18,12.0,0.30000000000000004,0,0,1,1,5,5
19,12.305555555555557,1.0,0,0,0,1,6,6
29,0.0,0.0,0,0,0,1,6,6
18,15.5,1.0,0,0,1,1,5,5
18,12.600000000000001,1.0,0,0,0,1,7,8
19,0.0,0.0,0,0,1,1,5,5
24,10.25,0.25,0,0,0,1,6,6
20,13.166666666666668,1.0,0,0,0,1,6,6
18,13.018571428571427,1.0,0,0,0,1,7,8
19,12.416666666666668,1.0,0,0,0,1,6,6
20,12.685714285714283,0.875,0,0,0,1,8,8
20,12.1,0.9,0,0,0,1,5,5
29,11.333333333333332,1.0,0,0,0,0,6,6
19,13.130535714285713,1.0,0,0,0,1,7,8
20,0.0,0.0,1,1,1,1,6,6
33,11.75,0.7738095238095238,1,0,0,1,7,6
19,12.75,1.0,0,1,0,1,6,6
18,13.0,1.0,0,0,0,1,5,5
31,14.666666666666668,0.4,1,0,1,1,5,5
28,6.0,0.1,1,0,0,1,5,4
20,11.035714285714285,0.8333333333333333,0,0,0,1,6,6
18,12.75,1.0,0,0,0,1,6,6
30,11.522435897435898,0.8878787878787879,0,0,1,0,15,11
35,13.55,1.0,0,0,0,1,6,6
19,11.1,0.8,0,0,1,1,5,5
21,12.041666666666668,0.6666666666666667,0,0,0,1,6,6
25,5.5,0.1,0,0,0,1,5,5
18,0.0,0.0,0,0,0,1,6,6
26,0.0,0.0,0,0,1,1,6,6
21,12.025,0.9,0,1,0,1,5,5
20,0.0,0.0,1,0,1,1,5,5
31,0.0,0.0,0,0,0,0,6,6
23,14.125,0.41666666666666663,1,0,0,1,6,6
20,11.5,0.30000000000000004,1,0,0,1,5,5
18,0.0,0.0,0,0,0,1,0,0
20,11.675,0.75,1,1,0,1,6,6
19,12.5,0.8333333333333334,0,0,0,1,6,6
28,12.416666666666668,0.9166666666666667,0,0,0,0,6,6
20,12.3125,0.7,0,1,0,1,5,5
19,11.666666666666668,0.5833333333333333,0,0,0,1,6,6
21,13.924652777777776,1.0,0,0,0,1,7,8
26,12.0,0.5,0,1,0,0,6,6
20,12.533333333333333,0.9,0,0,0,1,5,5
18,11.333333333333334,1.0,0,1,0,1,6,6
18,14.726190476190476,1.0,0,0,0,1,6,6
18,12.7,0.8,0,0,1,1,5,5
21,11.325,0.6666666666666666,0,1,0,1,6,6
18,0.0,0.0,1,0,0,1,7,8
20,14.261904761904763,1.0,0,0,1,1,6,6
18,12.166666666666668,0.8333333333333334,0,1,0,1,6,6
19,10.9,0.5833333333333333,0,0,1,1,6,6
22,13.399999999999999,0.8333333333333334,0,1,0,1,6,6
40,10.583333333333332,0.5,1,0,1,0,5,5
30,11.566666666666666,0.7,0,0,0,0,5,5
45,11.666666666666668,0.41666666666666663,0,0,0,1,6,6
18,14.035,1.0,0,0,0,1,8,8
27,0.0,0.0,1,0,0,1,6,6
18,12.7,1.0,0,0,0,1,5,5
18,14.75,1.0,0,0,0,1,6,6
19,14.0,1.0,0,0,0,1,5,5
21,13.035714285714285,1.0,0,0,0,1,6,6
18,11.75,0.8571428571428571,0,0,0,1,7,7
21,14.583333333333332,1.0,0,0,1,1,6,6
20,12.503472222222221,1.0,0,1,0,1,7,8
25,11.225,0.5833333333333333,0,0,1,1,6,6
23,13.25,0.9444444444444444,1,0,0,1,11,9
28,0.0,0.0,0,0,1,0,5,5
22,11.95,0.8333333333333334,1,0,1,1,6,6
20,12.32857142857143,0.9166666666666667,0,1,0,1,6,6
29,11.45,0.6696428571428572,0,0,1,1,7,8
33,14.016666666666666,1.0,0,0,1,0,5,5
19,12.833333333333334,1.0,0,1,0,1,6,6
44,11.375,0.5,1,1,0,1,6,6
24,11.8,0.8333333333333334,0,1,0,0,6,6
18,14.0,0.2,0,0,0,1,5,5
18,12.0,0.41666666666666663,0,0,0,1,6,6
20,13.083333333333332,0.9166666666666667,0,0,0,0,6,6
36,0.0,0.0,0,0,1,1,0,0
41,12.219298245614034,1.0,1,0,0,1,21,19
20,0.0,0.0,0,0,1,1,5,5
18,12.083333333333332,0.8571428571428571,0,0,0,1,7,7
48,0.0,0.0,0,0,1,1,6,6
19,13.583333333333332,1.0,0,1,0,1,6,6
23,13.182142857142857,1.0,0,0,0,1,17,12
18,12.8,0.9166666666666667,0,0,0,1,6,6
37,11.785714285714285,0.9444444444444444,0,0,1,0,9,7
19,10.875,0.6000000000000001,0,1,0,1,5,5
18,14.615873015873017,1.0,0,0,1,1,7,8
19,11.625,0.5833333333333333,0,0,0,1,6,6
54,14.095238095238095,1.0,0,0,1,0,9,7
21,0.0,0.0,0,1,0,1,0,0
18,10.65,0.9166666666666667,0,1,0,1,6,6
19,6.0,0.1,1,0,1,1,5,5
32,11.166666666666668,0.4017857142857143,1,0,1,1,7,8
20,12.6,0.6666666666666667,1,0,1,1,6,6
19,12.8,0.8,0,1,0,1,5,5
43,14.583333333333332,1.0,0,0,0,1,6,6
19,11.583333333333332,1.0,0,0,0,1,6,6
20,13.5,0.9,0,1,0,1,5,5
22,13.285714285714286,0.875,0,0,0,1,8,8
29,6.25,0.3333333333333333,1,0,1,0,6,6
21,0.0,0.0,0,0,1,1,0,0
18,0.0,0.0,0,1,1,1,5,5
33,12.833333333333332,0.7,0,0,1,1,5,5
20,12.525,0.75,0,0,0,1,6,6
18,0.0,0.0,0,1,0,1,0,0
21,0.0,0.0,0,0,0,1,0,0
33,11.899999999999999,0.8333333333333334,1,0,0,1,6,6
18,12.7,0.8333333333333334,1,0,0,1,6,6
18,11.666666666666668,1.0,0,0,0,1,5,5
38,0.0,0.0,0,0,1,1,0,0
20,12.84375,1.0,0,1,0,1,7,8
19,13.151428571428571,0.875,0,1,0,1,8,8
18,11.0,0.8,0,0,0,1,5,5
43,11.635714285714286,0.875,0,0,1,1,8,8
19,0.0,0.0,1,0,0,1,6,6
20,12.7,0.9,0,0,0,1,5,5
21,12.8,1.0,0,0,1,1,5,5
20,12.583333333333332,0.5,0,0,1,1,6,6
19,0.0,0.0,0,0,0,1,7,8
18,14.057500000000001,1.0,0,0,0,1,7,8
18,13.593650793650792,1.0,0,0,0,1,7,8
20,11.333333333333332,0.41666666666666663,1,0,0,1,6,6
19,14.385714285714286,0.9166666666666667,0,0,0,1,6,6
19,13.614285714285714,0.875,0,0,1,1,8,8
18,13.55714285714286,0.875,0,0,1,1,8,8
21,12.654761904761905,1.0,0,0,0,1,6,6
22,0.0,0.0,0,0,1,1,6,6
21,12.708333333333332,0.5833333333333333,0,0,0,1,6,6
34,12.866666666666667,0.8333333333333334,0,0,1,1,6,6
21,12.722222222222223,0.5965909090909092,1,0,1,1,11,8
20,0.0,0.0,1,0,1,1,5,5
20,12.464285714285714,0.875,0,1,0,1,8,8
20,12.669761904761904,0.8660714285714286,0,1,0,1,7,8
18,12.833333333333334,1.0,0,0,1,1,6,6
29,0.0,0.0,0,0,1,0,6,5
18,13.266666666666666,0.8571428571428571,0,1,1,1,7,7
18,12.762063492063492,1.0,0,1,1,1,7,8
18,0.0,0.0,1,0,0,1,7,8
19,12.875,0.7,0,0,0,1,5,5
19,14.07125,1.0,0,1,0,1,8,8
19,12.333333333333332,0.7946428571428572,0,0,0,1,7,8
27,14.6,1.0,0,0,0,0,5,5
27,0.0,0.0,1,0,0,1,6,5
19,11.2,0.6666666666666667,0,0,1,1,6,6
27,11.248987854251013,1.0,0,0,1,1,18,13
18,13.684553571428573,1.0,0,1,1,1,7,8
22,11.5,0.8333333333333334,0,1,0,1,6,6
27,0.0,0.0,0,0,1,1,0,0
39,5.0,0.1,0,0,1,0,5,5
28,11.5,0.30000000000000004,0,0,1,0,5,5
